date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2023-12-15,Arusha,Arusha Urban,Arusha (urban),80,-3.37,36.68,cereals and tubers,Sorghum,65,100 KG,actual,Wholesale,TZS,77500,30.88
2023-12-15,Arusha,Arusha Urban,Arusha (urban),80,-3.37,36.68,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,219000,87.25
2023-12-15,Dar-es-salaam,Ilala,Ilala (Buguruni),2799,-6.84,39.25,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,92250,36.75
2023-12-15,Dar-es-salaam,Ilala,Ilala (Buguruni),2799,-6.84,39.25,cereals and tubers,Millet (bulrush),352,100 KG,actual,Wholesale,TZS,180000,71.71
2023-12-15,Dar-es-salaam,Ilala,Ilala (Buguruni),2799,-6.84,39.25,cereals and tubers,Millet (finger),353,100 KG,actual,Wholesale,TZS,200000,79.68
2023-12-15,Dar-es-salaam,Ilala,Ilala (Buguruni),2799,-6.84,39.25,cereals and tubers,Potatoes (Irish),148,100 KG,actual,Wholesale,TZS,87500,34.86
2023-12-15,Dar-es-salaam,Ilala,Ilala (Buguruni),2799,-6.84,39.25,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,249750,99.5
2023-12-15,Dar-es-salaam,Ilala,Ilala (Buguruni),2799,-6.84,39.25,cereals and tubers,Sorghum,65,100 KG,actual,Wholesale,TZS,180000,71.71
2023-12-15,Dar-es-salaam,Ilala,Ilala (Buguruni),2799,-6.84,39.25,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,300500,119.72
2023-12-15,Dar-es-salaam,Temeke,Temeke (Tandika),2801,-6.87,39.26,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,105000,41.83
2023-12-15,Dar-es-salaam,Temeke,Temeke (Tandika),2801,-6.87,39.26,cereals and tubers,Millet (bulrush),352,100 KG,actual,Wholesale,TZS,125000,49.8
2023-12-15,Dar-es-salaam,Temeke,Temeke (Tandika),2801,-6.87,39.26,cereals and tubers,Millet (finger),353,100 KG,actual,Wholesale,TZS,170000,67.73
2023-12-15,Dar-es-salaam,Temeke,Temeke (Tandika),2801,-6.87,39.26,cereals and tubers,Potatoes (Irish),148,100 KG,actual,Wholesale,TZS,90000,35.86
2023-12-15,Dar-es-salaam,Temeke,Temeke (Tandika),2801,-6.87,39.26,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,240000,95.62
2023-12-15,Dar-es-salaam,Temeke,Temeke (Tandika),2801,-6.87,39.26,cereals and tubers,Sorghum,65,100 KG,actual,Wholesale,TZS,125000,49.8
2023-12-15,Dar-es-salaam,Temeke,Temeke (Tandika),2801,-6.87,39.26,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,315000,125.5
2023-12-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,74800,29.8
2023-12-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,cereals and tubers,Millet (bulrush),352,100 KG,actual,Wholesale,TZS,71600,28.53
2023-12-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,cereals and tubers,Millet (finger),353,100 KG,actual,Wholesale,TZS,116150,46.27
2023-12-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,cereals and tubers,Potatoes (Irish),148,100 KG,actual,Wholesale,TZS,71400,28.45
2023-12-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,265250,105.68
2023-12-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,cereals and tubers,Sorghum,65,100 KG,actual,Wholesale,TZS,76050,30.3
2023-12-15,Dodoma,Mpwapwa,Dodoma (Majengo),84,-7.29,36.34,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,287250,114.44
2023-12-15,Geita,Geita,Geita,1798,-2.89,32.23,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,95000,37.85
2023-12-15,Geita,Geita,Geita,1798,-2.89,32.23,cereals and tubers,Potatoes (Irish),148,100 KG,actual,Wholesale,TZS,95000,37.85
2023-12-15,Geita,Geita,Geita,1798,-2.89,32.23,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,330000,131.47
2023-12-15,Iringa,Iringa Urban,Iringa Urban,85,-7.77,35.7,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,75000,29.88
2023-12-15,Iringa,Iringa Urban,Iringa Urban,85,-7.77,35.7,cereals and tubers,Millet (bulrush),352,100 KG,actual,Wholesale,TZS,200000,79.68
2023-12-15,Iringa,Iringa Urban,Iringa Urban,85,-7.77,35.7,cereals and tubers,Millet (finger),353,100 KG,actual,Wholesale,TZS,200000,79.68
2023-12-15,Iringa,Iringa Urban,Iringa Urban,85,-7.77,35.7,cereals and tubers,Potatoes (Irish),148,100 KG,actual,Wholesale,TZS,57500,22.91
2023-12-15,Iringa,Iringa Urban,Iringa Urban,85,-7.77,35.7,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,275000,109.56
2023-12-15,Iringa,Iringa Urban,Iringa Urban,85,-7.77,35.7,cereals and tubers,Sorghum,65,100 KG,actual,Wholesale,TZS,150000,59.76
2023-12-15,Iringa,Iringa Urban,Iringa Urban,85,-7.77,35.7,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,270000,107.57
2023-12-15,Kagera,Bukoba Urban,Bukoba,82,-1.33,31.81,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,91000,36.25
2023-12-15,Kagera,Bukoba Urban,Bukoba,82,-1.33,31.81,cereals and tubers,Millet (bulrush),352,100 KG,actual,Wholesale,TZS,171500,68.33
2023-12-15,Kagera,Bukoba Urban,Bukoba,82,-1.33,31.81,cereals and tubers,Millet (finger),353,100 KG,actual,Wholesale,TZS,170000,67.73
2023-12-15,Kagera,Bukoba Urban,Bukoba,82,-1.33,31.81,cereals and tubers,Potatoes (Irish),148,100 KG,actual,Wholesale,TZS,89250,35.56
2023-12-15,Kagera,Bukoba Urban,Bukoba,82,-1.33,31.81,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,281500,112.15
2023-12-15,Kagera,Bukoba Urban,Bukoba,82,-1.33,31.81,cereals and tubers,Sorghum,65,100 KG,actual,Wholesale,TZS,174000,69.32
2023-12-15,Kagera,Bukoba Urban,Bukoba,82,-1.33,31.81,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,TZS,209000,83.27
2023-12-15,Kagera,Bukoba Urban,Bukoba,82,-1.33,31.81,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,231500,92.23
2023-12-15,Katavi,Mlele,Mpimbwe DC,9647,-7.1,31.24,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,75000,29.88
2023-12-15,Katavi,Mlele,Mpimbwe DC,9647,-7.1,31.24,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,280000,111.55
2023-12-15,Katavi,Mlele,Mpimbwe DC,9647,-7.1,31.24,cereals and tubers,Sorghum,65,100 KG,actual,Wholesale,TZS,54000,21.51
2023-12-15,Katavi,Mlele,Mpimbwe DC,9647,-7.1,31.24,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,280000,111.55
2023-12-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,86,-4.88,29.63,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,72167,28.75
2023-12-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,86,-4.88,29.63,cereals and tubers,Millet (bulrush),352,100 KG,actual,Wholesale,TZS,100000,39.84
2023-12-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,86,-4.88,29.63,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,250000,99.6
2023-12-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,86,-4.88,29.63,cereals and tubers,Sorghum,65,100 KG,actual,Wholesale,TZS,100000,39.84
2023-12-15,Kigoma,Kigoma Municipal-Ujiji,Kigoma,86,-4.88,29.63,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,230000,91.63
2023-12-15,Kilimanjaro,Moshi Municipal,Moshi,90,-3.35,37.33,cereals and tubers,Millet (finger),353,100 KG,actual,Wholesale,TZS,194000,77.29
2023-12-15,Kilimanjaro,Moshi Municipal,Moshi,90,-3.35,37.33,cereals and tubers,Potatoes (Irish),148,100 KG,actual,Wholesale,TZS,106000,42.23
2023-12-15,Kilimanjaro,Moshi Municipal,Moshi,90,-3.35,37.33,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,276000,109.96
2023-12-15,Kilimanjaro,Moshi Municipal,Moshi,90,-3.35,37.33,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,TZS,200000,79.68
2023-12-15,Kilimanjaro,Moshi Municipal,Moshi,90,-3.35,37.33,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,304500,121.31
2023-12-15,Lindi,Lindi Urban,Lindi,87,-10,39.72,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,95000,37.85
2023-12-15,Lindi,Lindi Urban,Lindi,87,-10,39.72,cereals and tubers,Millet (finger),353,100 KG,actual,Wholesale,TZS,190000,75.7
2023-12-15,Lindi,Lindi Urban,Lindi,87,-10,39.72,cereals and tubers,Potatoes (Irish),148,100 KG,actual,Wholesale,TZS,85000,33.86
2023-12-15,Lindi,Lindi Urban,Lindi,87,-10,39.72,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,265000,105.58
2023-12-15,Lindi,Lindi Urban,Lindi,87,-10,39.72,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,285000,113.55
2023-12-15,Manyara,Babati Urban,Babati,81,-4.22,35.75,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,91000,36.25
2023-12-15,Manyara,Babati Urban,Babati,81,-4.22,35.75,cereals and tubers,Millet (bulrush),352,100 KG,actual,Wholesale,TZS,109500,43.63
2023-12-15,Manyara,Babati Urban,Babati,81,-4.22,35.75,cereals and tubers,Millet (finger),353,100 KG,actual,Wholesale,TZS,109500,43.63
2023-12-15,Manyara,Babati Urban,Babati,81,-4.22,35.75,cereals and tubers,Potatoes (Irish),148,100 KG,actual,Wholesale,TZS,99500,39.64
2023-12-15,Manyara,Babati Urban,Babati,81,-4.22,35.75,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,274500,109.36
2023-12-15,Manyara,Babati Urban,Babati,81,-4.22,35.75,cereals and tubers,Sorghum,65,100 KG,actual,Wholesale,TZS,85000,33.86
2023-12-15,Manyara,Babati Urban,Babati,81,-4.22,35.75,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,TZS,126500,50.4
2023-12-15,Manyara,Babati Urban,Babati,81,-4.22,35.75,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,255000,101.59
2023-12-15,Mara,Musoma Municipal,Musoma,99,-1.5,33.8,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,90000,35.86
2023-12-15,Mara,Musoma Municipal,Musoma,99,-1.5,33.8,cereals and tubers,Millet (bulrush),352,100 KG,actual,Wholesale,TZS,250000,99.6
2023-12-15,Mara,Musoma Municipal,Musoma,99,-1.5,33.8,cereals and tubers,Millet (finger),353,100 KG,actual,Wholesale,TZS,250000,99.6
2023-12-15,Mara,Musoma Municipal,Musoma,99,-1.5,33.8,cereals and tubers,Potatoes (Irish),148,100 KG,actual,Wholesale,TZS,100000,39.84
2023-12-15,Mara,Musoma Municipal,Musoma,99,-1.5,33.8,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,190000,75.7
2023-12-15,Mara,Musoma Municipal,Musoma,99,-1.5,33.8,cereals and tubers,Sorghum,65,100 KG,actual,Wholesale,TZS,130000,51.79
2023-12-15,Mara,Musoma Municipal,Musoma,99,-1.5,33.8,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,200000,79.68
2023-12-15,Mbeya,Mbeya Urban,Mbeya (SIDO),4601,-8.91,33.46,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,80000,31.87
2023-12-15,Mbeya,Mbeya Urban,Mbeya (SIDO),4601,-8.91,33.46,cereals and tubers,Millet (bulrush),352,100 KG,actual,Wholesale,TZS,200000,79.68
2023-12-15,Mbeya,Mbeya Urban,Mbeya (SIDO),4601,-8.91,33.46,cereals and tubers,Millet (finger),353,100 KG,actual,Wholesale,TZS,200000,79.68
2023-12-15,Mbeya,Mbeya Urban,Mbeya (SIDO),4601,-8.91,33.46,cereals and tubers,Potatoes (Irish),148,100 KG,actual,Wholesale,TZS,80000,31.87
2023-12-15,Mbeya,Mbeya Urban,Mbeya (SIDO),4601,-8.91,33.46,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,270000,107.57
2023-12-15,Mbeya,Mbeya Urban,Mbeya (SIDO),4601,-8.91,33.46,cereals and tubers,Sorghum,65,100 KG,actual,Wholesale,TZS,200000,79.68
2023-12-15,Mbeya,Mbeya Urban,Mbeya (SIDO),4601,-8.91,33.46,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,TZS,200000,79.68
2023-12-15,Mbeya,Mbeya Urban,Mbeya (SIDO),4601,-8.91,33.46,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,250000,99.6
2023-12-15,Morogoro,Morogoro Urban,Morogoro,89,-6.82,37.67,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,89200,35.54
2023-12-15,Morogoro,Morogoro Urban,Morogoro,89,-6.82,37.67,cereals and tubers,Millet (bulrush),352,100 KG,actual,Wholesale,TZS,125000,49.8
2023-12-15,Morogoro,Morogoro Urban,Morogoro,89,-6.82,37.67,cereals and tubers,Millet (finger),353,100 KG,actual,Wholesale,TZS,140000,55.78
2023-12-15,Morogoro,Morogoro Urban,Morogoro,89,-6.82,37.67,cereals and tubers,Potatoes (Irish),148,100 KG,actual,Wholesale,TZS,68105,27.13
2023-12-15,Morogoro,Morogoro Urban,Morogoro,89,-6.82,37.67,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,285500,113.75
2023-12-15,Morogoro,Morogoro Urban,Morogoro,89,-6.82,37.67,cereals and tubers,Sorghum,65,100 KG,actual,Wholesale,TZS,138750,55.28
2023-12-15,Morogoro,Morogoro Urban,Morogoro,89,-6.82,37.67,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,TZS,232500,92.63
2023-12-15,Morogoro,Morogoro Urban,Morogoro,89,-6.82,37.67,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,293000,116.73
2023-12-15,Mtwara,Mtwara Urban,Mtwara DC,91,-10.27,40.18,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,90250,35.96
2023-12-15,Mtwara,Mtwara Urban,Mtwara DC,91,-10.27,40.18,cereals and tubers,Millet (bulrush),352,100 KG,actual,Wholesale,TZS,130000,51.79
2023-12-15,Mtwara,Mtwara Urban,Mtwara DC,91,-10.27,40.18,cereals and tubers,Millet (finger),353,100 KG,actual,Wholesale,TZS,132000,52.59
2023-12-15,Mtwara,Mtwara Urban,Mtwara DC,91,-10.27,40.18,cereals and tubers,Potatoes (Irish),148,100 KG,actual,Wholesale,TZS,85000,33.86
2023-12-15,Mtwara,Mtwara Urban,Mtwara DC,91,-10.27,40.18,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,285000,113.55
2023-12-15,Mtwara,Mtwara Urban,Mtwara DC,91,-10.27,40.18,cereals and tubers,Sorghum,65,100 KG,actual,Wholesale,TZS,150000,59.76
2023-12-15,Mtwara,Mtwara Urban,Mtwara DC,91,-10.27,40.18,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,TZS,180000,71.71
2023-12-15,Mtwara,Mtwara Urban,Mtwara DC,91,-10.27,40.18,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,320000,127.49
2023-12-15,Mwanza,Nyamagana,Mwanza,92,-2.52,32.9,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,88750,35.36
2023-12-15,Mwanza,Nyamagana,Mwanza,92,-2.52,32.9,cereals and tubers,Millet (bulrush),352,100 KG,actual,Wholesale,TZS,166429,66.31
2023-12-15,Mwanza,Nyamagana,Mwanza,92,-2.52,32.9,cereals and tubers,Millet (finger),353,100 KG,actual,Wholesale,TZS,175833,70.05
2023-12-15,Mwanza,Nyamagana,Mwanza,92,-2.52,32.9,cereals and tubers,Potatoes (Irish),148,100 KG,actual,Wholesale,TZS,94250,37.55
2023-12-15,Mwanza,Nyamagana,Mwanza,92,-2.52,32.9,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,260500,103.78
2023-12-15,Mwanza,Nyamagana,Mwanza,92,-2.52,32.9,cereals and tubers,Sorghum,65,100 KG,actual,Wholesale,TZS,163500,65.14
2023-12-15,Mwanza,Nyamagana,Mwanza,92,-2.52,32.9,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,274000,109.16
2023-12-15,Pwani,Kibaha Urban,Kibaha TC,9686,-6.77,38.98,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,112000,44.62
2023-12-15,Pwani,Kibaha Urban,Kibaha TC,9686,-6.77,38.98,cereals and tubers,Millet (bulrush),352,100 KG,actual,Wholesale,TZS,82500,32.87
2023-12-15,Pwani,Kibaha Urban,Kibaha TC,9686,-6.77,38.98,cereals and tubers,Millet (finger),353,100 KG,actual,Wholesale,TZS,84000,33.47
2023-12-15,Pwani,Kibaha Urban,Kibaha TC,9686,-6.77,38.98,cereals and tubers,Potatoes (Irish),148,100 KG,actual,Wholesale,TZS,88833,35.39
2023-12-15,Pwani,Kibaha Urban,Kibaha TC,9686,-6.77,38.98,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,236667,94.29
2023-12-15,Pwani,Kibaha Urban,Kibaha TC,9686,-6.77,38.98,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,296667,118.19
2023-12-15,Rukwa,Sumbawanga Urban,Sumbawanga,100,-7.97,31.62,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,68000,27.09
2023-12-15,Rukwa,Sumbawanga Urban,Sumbawanga,100,-7.97,31.62,cereals and tubers,Millet (finger),353,100 KG,actual,Wholesale,TZS,206000,82.07
2023-12-15,Rukwa,Sumbawanga Urban,Sumbawanga,100,-7.97,31.62,cereals and tubers,Potatoes (Irish),148,100 KG,actual,Wholesale,TZS,75000,29.88
2023-12-15,Rukwa,Sumbawanga Urban,Sumbawanga,100,-7.97,31.62,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,215000,85.66
2023-12-15,Rukwa,Sumbawanga Urban,Sumbawanga,100,-7.97,31.62,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,202250,80.58
2023-12-15,Ruvuma,Songea Urban,Songea,95,-10.68,35.65,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,54400,21.67
2023-12-15,Ruvuma,Songea Urban,Songea,95,-10.68,35.65,cereals and tubers,Millet (finger),353,100 KG,actual,Wholesale,TZS,80000,31.87
2023-12-15,Ruvuma,Songea Urban,Songea,95,-10.68,35.65,cereals and tubers,Potatoes (Irish),148,100 KG,actual,Wholesale,TZS,94200,37.53
2023-12-15,Ruvuma,Songea Urban,Songea,95,-10.68,35.65,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,292500,116.53
2023-12-15,Ruvuma,Songea Urban,Songea,95,-10.68,35.65,cereals and tubers,Sorghum,65,100 KG,actual,Wholesale,TZS,60000,23.9
2023-12-15,Ruvuma,Songea Urban,Songea,95,-10.68,35.65,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,289000,115.14
2023-12-15,Shinyanga,Shinyanga Urban,Shinyanga,93,-3.67,33.43,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,111000,44.22
2023-12-15,Shinyanga,Shinyanga Urban,Shinyanga,93,-3.67,33.43,cereals and tubers,Millet (bulrush),352,100 KG,actual,Wholesale,TZS,129750,51.69
2023-12-15,Shinyanga,Shinyanga Urban,Shinyanga,93,-3.67,33.43,cereals and tubers,Millet (finger),353,100 KG,actual,Wholesale,TZS,149000,59.36
2023-12-15,Shinyanga,Shinyanga Urban,Shinyanga,93,-3.67,33.43,cereals and tubers,Potatoes (Irish),148,100 KG,actual,Wholesale,TZS,87500,34.86
2023-12-15,Shinyanga,Shinyanga Urban,Shinyanga,93,-3.67,33.43,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,260000,103.59
2023-12-15,Shinyanga,Shinyanga Urban,Shinyanga,93,-3.67,33.43,cereals and tubers,Sorghum,65,100 KG,actual,Wholesale,TZS,92500,36.85
2023-12-15,Shinyanga,Shinyanga Urban,Shinyanga,93,-3.67,33.43,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,277000,110.36
2023-12-15,Simiyu,Bariadi,Bariadi TC,9685,-2.8,33.98,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,88167,35.13
2023-12-15,Simiyu,Bariadi,Bariadi TC,9685,-2.8,33.98,cereals and tubers,Millet (bulrush),352,100 KG,actual,Wholesale,TZS,176667,70.39
2023-12-15,Simiyu,Bariadi,Bariadi TC,9685,-2.8,33.98,cereals and tubers,Millet (finger),353,100 KG,actual,Wholesale,TZS,190000,75.7
2023-12-15,Simiyu,Bariadi,Bariadi TC,9685,-2.8,33.98,cereals and tubers,Potatoes (Irish),148,100 KG,actual,Wholesale,TZS,75000,29.88
2023-12-15,Simiyu,Bariadi,Bariadi TC,9685,-2.8,33.98,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,220000,87.65
2023-12-15,Simiyu,Bariadi,Bariadi TC,9685,-2.8,33.98,cereals and tubers,Sorghum,65,100 KG,actual,Wholesale,TZS,123333,49.14
2023-12-15,Simiyu,Bariadi,Bariadi TC,9685,-2.8,33.98,cereals and tubers,Wheat,84,100 KG,actual,Wholesale,TZS,158333,63.08
2023-12-15,Simiyu,Bariadi,Bariadi TC,9685,-2.8,33.98,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,291667,116.2
2023-12-15,Singida,Singida Urban,Singida,94,-4.82,34.75,cereals and tubers,Millet (bulrush),352,100 KG,actual,Wholesale,TZS,78000,31.08
2023-12-15,Singida,Singida Urban,Singida,94,-4.82,34.75,cereals and tubers,Millet (finger),353,100 KG,actual,Wholesale,TZS,116250,46.31
2023-12-15,Singida,Singida Urban,Singida,94,-4.82,34.75,cereals and tubers,Potatoes (Irish),148,100 KG,actual,Wholesale,TZS,85250,33.96
2023-12-15,Singida,Singida Urban,Singida,94,-4.82,34.75,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,275000,109.56
2023-12-15,Singida,Singida Urban,Singida,94,-4.82,34.75,cereals and tubers,Sorghum,65,100 KG,actual,Wholesale,TZS,121500,48.41
2023-12-15,Singida,Singida Urban,Singida,94,-4.82,34.75,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,328500,130.88
2023-12-15,Tabora,Tabora Urban,Tabora,96,-5.02,32.8,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,88500,35.26
2023-12-15,Tabora,Tabora Urban,Tabora,96,-5.02,32.8,cereals and tubers,Millet (bulrush),352,100 KG,actual,Wholesale,TZS,190000,75.7
2023-12-15,Tabora,Tabora Urban,Tabora,96,-5.02,32.8,cereals and tubers,Millet (finger),353,100 KG,actual,Wholesale,TZS,190000,75.7
2023-12-15,Tabora,Tabora Urban,Tabora,96,-5.02,32.8,cereals and tubers,Potatoes (Irish),148,100 KG,actual,Wholesale,TZS,88250,35.16
2023-12-15,Tabora,Tabora Urban,Tabora,96,-5.02,32.8,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,247000,98.41
2023-12-15,Tabora,Tabora Urban,Tabora,96,-5.02,32.8,cereals and tubers,Sorghum,65,100 KG,actual,Wholesale,TZS,156000,62.15
2023-12-15,Tabora,Tabora Urban,Tabora,96,-5.02,32.8,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,285000,113.55
2023-12-15,Tanga,Tanga,Tanga,5527,-5.08,39.1,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,91600,36.49
2023-12-15,Tanga,Tanga,Tanga,5527,-5.08,39.1,cereals and tubers,Millet (bulrush),352,100 KG,actual,Wholesale,TZS,123400,49.16
2023-12-15,Tanga,Tanga,Tanga,5527,-5.08,39.1,cereals and tubers,Millet (finger),353,100 KG,actual,Wholesale,TZS,178000,70.92
2023-12-15,Tanga,Tanga,Tanga,5527,-5.08,39.1,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,258000,102.79
2023-12-15,Tanga,Tanga,Tanga,5527,-5.08,39.1,cereals and tubers,Sorghum,65,100 KG,actual,Wholesale,TZS,120600,48.05
2023-12-15,Tanga,Tanga,Tanga,5527,-5.08,39.1,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,272000,108.37
2024-01-15,Arusha,Arusha Urban,Arusha (urban),80,-3.37,36.68,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,70542,28.15
2024-01-15,Arusha,Arusha Urban,Arusha (urban),80,-3.37,36.68,cereals and tubers,Millet (bulrush),352,100 KG,actual,Wholesale,TZS,80833,32.26
2024-01-15,Arusha,Arusha Urban,Arusha (urban),80,-3.37,36.68,cereals and tubers,Millet (finger),353,100 KG,actual,Wholesale,TZS,85000,33.92
2024-01-15,Arusha,Arusha Urban,Arusha (urban),80,-3.37,36.68,cereals and tubers,Potatoes (Irish),148,100 KG,actual,Wholesale,TZS,80000,31.92
2024-01-15,Arusha,Arusha Urban,Arusha (urban),80,-3.37,36.68,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,281667,112.4
2024-01-15,Arusha,Arusha Urban,Arusha (urban),80,-3.37,36.68,cereals and tubers,Sorghum,65,100 KG,actual,Wholesale,TZS,75000,29.93
2024-01-15,Arusha,Arusha Urban,Arusha (urban),80,-3.37,36.68,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,223333,89.12
2024-01-15,Dar-es-salaam,Ilala,Ilala (Buguruni),2799,-6.84,39.25,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,77500,30.93
2024-01-15,Dar-es-salaam,Ilala,Ilala (Buguruni),2799,-6.84,39.25,cereals and tubers,Potatoes (Irish),148,100 KG,actual,Wholesale,TZS,64000,25.54
2024-01-15,Dar-es-salaam,Ilala,Ilala (Buguruni),2799,-6.84,39.25,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,275000,109.74
2024-01-15,Dar-es-salaam,Ilala,Ilala (Buguruni),2799,-6.84,39.25,pulses and nuts,Beans,50,100 KG,actual,Wholesale,TZS,315000,125.7
2024-01-15,Dar-es-salaam,Temeke,Temeke (Tandika),2801,-6.87,39.26,cereals and tubers,Maize,51,100 KG,actual,Wholesale,TZS,85000,33.92
2024-01-15,Dar-es-salaam,Temeke,Temeke (Tandika),2801,-6.87,39.26,cereals and tubers,Millet (bulrush),352,100 KG,actual,Wholesale,TZS,135000,53.87
2024-01-15,Dar-es-salaam,Temeke,Temeke (Tandika),2801,-6.87,39.26,cereals and tubers,Millet (finger),353,100 KG,actual,Wholesale,TZS,170000,67.84
2024-01-15,Dar-es-salaam,Temeke,Temeke (Tandika),2801,-6.87,39.26,cereals and tubers,Potatoes (Irish),148,100 KG,actual,Wholesale,TZS,100000,39.9
2024-01-15,Dar-es-salaam,Temeke,Temeke (Tandika),2801,-6.87,39.26,cereals and tubers,Rice,52,100 KG,actual,Wholesale,TZS,250000,99.76
